aid,sex,feedingInterval,name,weight,originCountry,dob,enclosureID,speciesName
410,F,04,f,49548.63,LCA,1954-12-15,410,AAHt
411,F,05,wjnVWwUw,2.62,SGP,2015-2-26,411,AAHu
412,F,07,GzKFmG,954791.3,COM,1985-5-27,412,AAHv
413,F,13,UJcODfhb,73.8,SRB,1925-5-20,413,AAHw
414,F,13,vYa,64.13,VGB,1934-10-8,414,AAHx
415,M,21,mKlMV,1.8,IRQ,1982-3-4,415,AAHy
416,M,13,ZMVLzrks,92126438.7,MAC,1980-5-25,416,AAHz
417,M,18,mx,6196462.50,ETH,1987-8-16,417,AAIA
418,F,12,I,4416549.76,ROU,1996-5-10,418,AAIB
419,F,10,CqsgEN,94931364.15,BLZ,1964-6-13,419,AAIC
420,M,11,uR,656.98,URY,2004-9-15,420,AAID
421,F,23,oiazw,7147160.6,HND,2001-6-22,421,AAIE
422,F,07,RQGfoLTA,9.79,DOM,1982-3-16,422,AAIF
423,M,12,sZEV,110102.2,CPV,2011-10-7,423,AAIG
424,M,13,FPANqBcj,55244.6,MCO,1949-6-14,424,AAIH
425,M,03,QPo,11571.4,CRI,1951-1-6,425,AAII
426,M,21,jxu,163.45,THA,1984-1-27,426,AAIJ
427,M,02,u,112.2,SYC,1992-2-2,427,AAIK
428,F,07,EUZWxzX,904.4,LBR,1956-3-17,428,AAIL
429,F,22,hEXA,973338.89,YEM,1958-10-28,429,AAIM
430,M,21,T,9015.61,BLR,2000-8-10,430,AAIN
431,F,04,R,7.1,RUS,2023-1-7,431,AAIO
432,F,18,L,17.4,GNQ,1933-10-27,432,AAIP
433,F,13,wDpOvtGX,14.1,WLF,1972-11-22,433,AAIQ
434,F,03,oPDa,213660.77,NER,1944-5-21,434,AAIR
435,M,08,LYHlrdgY,6.61,QAT,2009-3-20,435,AAIS
436,F,05,Yhoux,8770401.6,JEY,1938-10-8,436,AAIT
437,F,01,yFdDwboC,8.7,ZWE,1933-7-23,437,AAIU
438,F,19,PBbRSTyM,6558271.6,BDI,1953-3-8,438,AAIV
439,F,22,qYBDcM,2027.1,VAT,2019-1-12,439,AAIW
440,M,19,mXPGdgK,92553.5,MAC,1979-3-10,440,AAIX
441,F,03,cr,3674287.2,NPL,1955-8-2,441,AAIY
442,M,21,VB,48077.54,SEN,1978-1-28,442,AAIZ
443,M,20,sdNKJ,33.47,USA,1936-12-16,443,AAIa
444,F,04,HFa,247073.17,ABW,1998-2-1,444,AAIb
445,F,19,InCqlB,5.85,REU,1972-2-5,445,AAIc
446,M,06,pr,97.7,IRL,1945-4-16,446,AAId
447,M,11,m,15.2,ROU,2023-2-25,447,AAIe
448,F,21,HevIojYf,4.9,OMN,2020-1-4,448,AAIf
449,M,22,Nf,35067635.61,BIH,1931-4-4,449,AAIg
450,M,18,KbPW,94054.72,JAM,1958-6-19,450,AAIh
451,M,17,KDA,974239.2,PRT,1968-2-2,451,AAIi
452,F,20,mAIOTQ,5649.58,MYT,2018-5-13,452,AAIj
453,F,15,qk,95.53,PRK,1983-12-14,453,AAIk
454,F,08,VFxn,705.5,POL,2018-10-1,454,AAIl
455,M,19,ihNhRY,474087.40,CMR,2008-4-11,455,AAIm
456,M,05,rKuAU,777.9,BFA,1979-11-24,456,AAIn
457,M,09,blj,7243.5,UMI,2013-7-22,457,AAIo
458,M,12,LPlDlNl,3495456.55,SGP,1986-1-23,458,AAIp
459,F,22,T,38422.10,GLP,1959-12-8,459,AAIq
460,F,18,ooq,10577.2,ARG,1990-1-26,460,AAIr
461,M,21,OmFHBvE,13.21,GTM,1967-11-18,461,AAIs
462,M,08,zadfY,207690.8,SOM,2021-4-23,462,AAIt
463,M,01,Cro,975551.1,TTO,1995-11-8,463,AAIu
464,F,19,AipZGVJD,3.3,VUT,1988-12-5,464,AAIv
465,F,01,uHcrTV,764696.8,UGA,1954-8-8,465,AAIw
466,M,04,ODAlxeo,6088580.98,SYR,1989-6-7,466,AAIx
467,F,19,yR,81211767.95,GBR,1979-11-8,467,AAIy
468,F,12,YXkLrTxW,263549.97,WLF,1997-7-9,468,AAIz
469,F,11,XSJWuQPz,60004234.3,MYS,2002-9-3,469,AAJA
470,F,15,jhnuQkf,75.71,SHN,1945-9-16,470,AAJB
471,F,01,gupWrG,63051.96,MSR,1988-6-19,471,AAJC
472,M,22,HBfZ,8496629.4,COD,1929-4-4,472,AAJD
473,F,14,hkbMJV,7817042.22,BLZ,2010-2-16,473,AAJE
474,F,23,RlCppWo,5404271.56,BDI,2005-2-7,474,AAJF
475,F,12,fJLZIK,521.62,ALB,1978-7-9,475,AAJG
476,M,04,MbEntsc,939093.32,MCO,1967-4-25,476,AAJH
477,F,06,YBouYt,96.29,TKM,1932-9-23,477,AAJI
478,F,02,M,20.97,MSR,1937-12-18,478,AAJJ
479,F,10,Ww,9.3,BLR,1964-6-3,479,AAJK
480,F,08,QESilojy,693.8,PNG,1940-10-20,480,AAJL
481,M,01,DKtqo,4.10,PRT,1935-2-19,481,AAJM
482,M,17,okigkGD,50969320.10,JEY,1999-6-22,482,AAJN
483,M,05,TWVpcA,5.61,CHE,2024-5-13,483,AAJO
484,F,23,wjXJiy,4791696.6,NFK,2015-5-13,484,AAJP
485,F,22,FteBug,9907.81,SUR,2011-5-11,485,AAJQ
486,F,03,Ha,2.86,HKG,1954-1-15,486,AAJR
487,F,11,yR,561.51,CUB,2023-7-6,487,AAJS
488,M,06,Ggtt,2.8,ERI,2006-3-10,488,AAJT
489,M,06,VmqHVgg,92154.85,MLI,1967-6-11,489,AAJU
490,F,23,OOViqCJy,8.6,DMA,2000-11-17,490,AAJV
491,M,22,wRUjbTc,78214138.88,VNM,1989-2-3,491,AAJW
492,F,02,xWJEcAO,9508089.26,GNQ,1979-6-25,492,AAJX
493,M,06,Sk,25.25,ZMB,1941-1-16,493,AAJY
494,M,05,GvyNFpl,44.77,COL,1947-12-21,494,AAJZ
495,F,19,yXkW,63.40,MEX,1937-12-6,495,AAJa
496,F,11,uUJrVdp,8033588.3,ESH,1948-6-7,496,AAJb
497,M,22,k,379.8,KEN,1965-11-19,497,AAJc
498,M,12,etM,3354.20,NLD,1929-12-7,498,AAJd
499,F,04,yZanMnS,8133692.6,NIU,1957-12-28,499,AAJe
500,F,04,xmKUGbPE,4366.79,GIB,1975-5-20,500,AAJf
501,M,07,BbgbZ,91512713.5,FLK,1937-7-3,501,AAJg
502,F,14,M,2.7,IRL,1942-10-19,502,AAJh
503,M,19,ixGt,6497281.69,TTO,1974-8-7,503,AAJi
504,M,20,H,600.5,ROU,2010-12-14,504,AAJj
505,M,22,UxRnQMwO,3964.61,UKR,1958-4-2,505,AAJk
506,F,09,jOUACqZ,6350.29,BTN,1941-5-22,506,AAJl
507,F,18,MQ,5364334.5,SGP,2004-6-9,507,AAJm
508,M,14,Nzw,96.3,MOZ,1926-3-22,508,AAJn
509,F,01,wPMplYEG,87.4,BLR,1994-9-13,509,AAJo
510,F,18,sXqxF,27263706.54,BGD,1990-2-23,510,AAJp
511,F,04,b,3299049.4,GUY,1972-12-28,511,AAJq
512,F,16,CRlIli,7926.8,ASM,2008-5-12,512,AAJr
513,M,06,Tz,4.75,BIH,2015-1-25,513,AAJs
514,F,13,oNQaj,56396174.44,VEN,1976-10-26,514,AAJt
515,M,12,CFoMiom,98404243.12,IDN,1960-8-28,515,AAJu
516,M,22,eZbwZLwb,5.58,NAM,1984-10-28,516,AAJv
517,M,08,EIT,15649.9,CUB,2018-8-24,517,AAJw
518,F,03,PQRYfgL,739712.55,LBN,2011-11-23,518,AAJx
519,M,19,evFKUb,8390.3,SEN,2023-2-18,519,AAJy
520,M,06,h,43.59,BHR,1976-6-26,520,AAJz
521,F,23,lNMDIzF,7641567.5,SOM,1936-12-23,521,AAKA
522,F,16,N,9343488.29,COG,1995-5-7,522,AAKB
523,M,06,U,44003869.2,FJI,2019-8-15,523,AAKC
524,F,19,VIIu,166589.6,ESH,1934-11-9,524,AAKD
525,M,08,UnRvMhM,510594.91,MOZ,1934-4-7,525,AAKE
526,M,05,rWx,6045699.1,VNM,1971-11-13,526,AAKF
527,F,08,AlDiWzGY,86673453.44,EST,1990-3-12,527,AAKG
528,F,05,FUhmi,17698104.9,FRO,1996-9-14,528,AAKH
529,M,02,IaYwuP,4222.52,RWA,1976-12-24,529,AAKI
530,F,02,tMLBAQO,28738776.9,VCT,1960-9-22,530,AAKJ
531,F,05,rotiUucR,8569.7,GMB,1939-7-3,531,AAKK
532,F,11,i,6700460.27,CUB,2000-1-22,532,AAKL
533,F,09,RJnKsagl,25704761.89,MNG,2014-1-24,533,AAKM
534,M,17,bFzm,1151.81,PNG,1963-2-1,534,AAKN
535,M,11,sxGh,27000.42,BOL,1970-6-4,535,AAKO
536,M,16,KbkztWb,10.5,CCK,1974-4-24,536,AAKP
537,F,01,yLU,867.2,DJI,1953-11-24,537,AAKQ
538,M,03,aMawpw,75017219.42,BWA,1936-1-7,538,AAKR
539,M,15,zTEW,212.60,FRO,1971-11-11,539,AAKS
540,M,22,Bjzrv,69626.7,BRA,2007-11-3,540,AAKT
541,M,23,CY,89037.33,PLW,1956-8-3,541,AAKU
542,M,18,D,10.52,GLP,1947-5-16,542,AAKV
543,M,13,CPvnz,8723.57,BIH,2014-9-3,543,AAKW
544,F,16,SxkeZ,9923220.6,LCA,1996-10-9,544,AAKX
545,F,08,FEASKlvH,583740.2,SYC,1986-9-14,545,AAKY
546,F,12,MplrxYuC,105302.49,KWT,1960-4-8,546,AAKZ
547,F,14,dHbL,1710.39,VNM,1952-10-25,547,AAKa
548,M,15,LncTqIc,629353.58,NPL,1945-8-2,548,AAKb
549,M,16,VASoCV,57212420.12,ECU,1988-7-22,549,AAKc
550,M,02,dud,2055648.5,NOR,1980-4-24,550,AAKd
551,F,09,on,86865.2,GRL,2019-11-13,551,AAKe
552,M,22,o,5477028.8,BMU,2018-3-12,552,AAKf
553,M,05,qkBrI,589347.3,ATF,1994-3-13,553,AAKg
554,M,09,RMHfPJBx,5811104.5,VCT,1980-4-6,554,AAKh
555,M,21,dpujkJ,97.6,SXM,1999-8-22,555,AAKi
556,M,12,tjLs,694.4,DJI,1932-9-16,556,AAKj
557,F,14,UNssO,83649791.7,MDV,2001-12-8,557,AAKk
558,F,08,aVhjgiH,65.5,ISR,2009-11-16,558,AAKl
559,F,21,kkQ,90825851.7,AZE,1936-7-20,559,AAKm
560,F,07,Ldxx,849351.9,TUV,1982-12-8,560,AAKn
561,M,17,WUB,87829.3,DJI,1927-12-3,561,AAKo
562,F,05,qhbjAXe,1.3,URY,1968-7-22,562,AAKp
563,F,06,SQmg,928.5,CYP,2007-3-21,563,AAKq
564,M,12,TiiIX,87.1,BHR,1972-12-15,564,AAKr
565,M,03,ZKA,20406.7,GNQ,1986-3-2,565,AAKs
566,M,20,MoZPFNk,54197.86,TON,1969-8-11,566,AAKt
567,M,16,fqCGgne,78184549.75,LCA,1951-2-23,567,AAKu
568,F,05,wxORTIi,26745.18,SLB,1976-4-5,568,AAKv
569,F,07,nO,917.6,ATG,1965-6-5,569,AAKw
570,F,19,KhQPhyew,35989412.7,AUS,1984-1-17,570,AAKx
571,M,12,gYqxKccp,927613.61,GBR,2015-11-22,571,AAKy
572,F,15,APduB,9.58,LBY,1954-12-3,572,AAKz
573,F,03,zutbI,94782.6,FSM,1953-8-13,573,AALA
574,M,18,ts,35138598.67,BLR,2015-5-18,574,AALB
575,F,10,eFBWgk,54547734.2,MMR,2002-7-27,575,AALC
576,M,21,zWqqzM,5.9,PAK,1957-8-13,576,AALD
577,M,08,nouZ,6738327.7,MNE,1939-4-8,577,AALE
578,F,21,dRjd,1012.71,MNP,1987-11-28,578,AALF
579,F,15,wcIg,76009.87,TKL,2009-3-17,579,AALG
580,M,21,yNcVsZ,468938.31,EST,2015-2-22,580,AALH
581,M,03,EwwW,4662.6,MSR,1992-7-17,581,AALI
582,M,07,COuI,73.7,PER,1944-8-27,582,AALJ
583,M,19,YkRjrb,66210.3,AND,1942-5-24,583,AALK
584,M,13,nfHr,64.3,DNK,1999-10-12,584,AALL
585,M,03,tg,918822.17,SHN,1933-1-26,585,AALM
586,M,20,wDMTJXM,599833.63,DZA,1988-6-1,586,AALN
587,F,11,KHDVbEx,4759.58,GLP,2004-7-20,587,AALO
588,F,02,xFM,59382590.98,MAR,1971-4-27,588,AALP
589,F,17,yd,43765550.6,CZE,1958-11-16,589,AALQ
590,F,10,wrIro,639.47,IOT,1937-2-14,590,AALR
591,M,04,OpVMMlH,82001.17,NAM,1985-1-18,591,AALS
592,F,05,IwPROnYE,17008.48,GUM,1982-6-23,592,AALT
593,M,12,nf,8.65,CUW,1990-12-23,593,AALU
594,F,09,F,4082.4,SVK,2009-1-5,594,AALV
595,M,03,uTOpYbOQ,1.92,SLV,1962-2-22,595,AALW
596,F,15,nak,705.67,MNP,1980-11-14,596,AALX
597,F,05,dJ,5.55,MNE,1946-9-18,597,AALY
598,M,23,mW,928768.26,SUR,1979-8-9,598,AALZ
599,M,06,e,3173.5,MTQ,1988-6-18,599,AALa
600,M,16,P,243.34,UGA,1979-9-9,600,AALb
601,F,02,o,37580.20,MLI,1978-2-26,601,AALc
602,F,20,ux,656455.7,PER,2012-7-16,602,AALd
603,M,09,BBCzICw,5.65,NIC,1993-10-27,603,AALe
604,F,07,Q,51519.7,SVK,1935-6-10,604,AALf
605,M,23,vISaBNi,5.53,REU,1951-4-19,605,AALg
606,M,22,wrTwMUV,676.4,MEX,1961-10-15,606,AALh
607,M,21,UIl,71528732.4,CRI,1952-11-23,607,AALi
608,M,10,jheuI,43.4,BLR,1959-10-17,608,AALj
609,M,21,jcX,8.52,COG,1943-2-7,609,AALk
610,M,02,At,79864283.6,MAC,1962-12-15,610,AALl
611,F,11,g,144.40,KIR,1964-6-25,611,AALm
612,M,18,cXdpGsP,75890666.2,GTM,1925-6-4,612,AALn
613,F,01,dTvcHlfA,8789.65,AGO,1989-3-17,613,AALo
614,F,16,IobUwj,1.9,VCT,1935-10-13,614,AALp
615,M,16,EwGYWj,77607791.4,TTO,1935-2-4,615,AALq
616,M,11,UmeJ,200.11,ZWE,1946-7-3,616,AALr
617,M,11,Cz,37.81,MHL,1927-1-1,617,AALs
618,F,14,Zd,29216.80,HMD,1970-1-8,618,AALt
619,M,10,mqWexCH,1693765.3,YEM,1960-11-16,619,AALu
620,F,13,HpzvqKxb,27563.47,MDG,1993-3-6,620,AALv
621,F,10,kcfogEJE,13.2,LBR,1979-9-5,621,AALw
622,F,12,imm,62382.1,CHN,1950-2-9,622,AALx
623,M,02,bsCfNwa,6.46,CXR,1929-4-7,623,AALy
624,F,06,lXy,73100749.2,BEN,1952-10-2,624,AALz
625,F,18,iLi,133.21,GUY,2008-8-5,625,AAMA
626,F,23,Gdm,23.3,PRT,1974-3-17,626,AAMB
627,M,12,xQrX,73.5,SEN,1978-11-20,627,AAMC
628,M,11,PHCrsNV,45.5,OMN,1935-11-12,628,AAMD
629,F,11,FzG,6058.52,EGY,2018-4-26,629,AAME
630,F,13,fLI,5043164.4,DNK,1966-1-18,630,AAMF
631,M,10,PD,1175.7,GTM,1931-2-20,631,AAMG
632,M,13,ESUF,11006387.1,MAF,1985-6-3,632,AAMH
633,F,17,yeZj,5.9,ATF,1928-9-1,633,AAMI
634,M,20,QjvURosF,6550.40,GBR,2002-3-11,634,AAMJ
635,M,18,WTMFnymn,2672451.4,LKA,2011-5-17,635,AAMK
636,M,20,hzObt,6.92,SUR,1947-10-4,636,AAML
637,M,21,picWOTu,45325173.83,ASM,1950-12-24,637,AAMM
638,F,16,ZYiYuCf,1.7,NIC,1989-12-16,638,AAMN
639,F,15,KfnOzPA,76766456.49,RWA,2007-1-16,639,AAMO
640,F,09,l,5358849.42,GNQ,1988-7-12,640,AAMP
641,M,19,KqScNd,9752.4,REU,1978-3-5,641,AAMQ
642,M,16,yfDBAu,270173.5,NZL,1995-3-23,642,AAMR
643,F,09,myUrw,86643.5,IDN,1979-7-17,643,AAMS
644,M,01,YfK,5.27,SHN,1942-12-12,644,AAMT
645,M,09,DFWBPM,12183.5,BEL,2020-9-6,645,AAMU
646,M,15,BtYoX,7541478.5,NOR,1964-5-10,646,AAMV
647,F,22,YIefq,372.1,TTO,1935-4-5,647,AAMW
648,F,19,G,682667.20,PLW,2010-3-8,648,AAMX
649,M,05,FRxYz,62599164.57,UMI,1964-10-14,649,AAMY
650,M,04,io,28.98,AND,1971-6-18,650,AAMZ
651,M,05,JjSmX,29.5,GIN,1928-12-20,651,AAMa
652,M,22,NFR,68666284.18,KAZ,1934-10-19,652,AAMb
653,F,05,AkTICmh,4697757.70,MUS,1933-12-21,653,AAMc
654,M,20,uDU,64297.29,BHR,1929-5-11,654,AAMd
655,F,16,scofng,952349.17,TKM,1943-6-23,655,AAMe
656,M,20,WzSMF,3933642.3,BHR,1956-8-8,656,AAMf
657,M,01,TPFWCZK,7.1,GTM,1937-4-10,657,AAMg
658,M,21,CMuYq,7469550.6,VAT,1994-11-28,658,AAMh
659,M,13,Q,54620904.5,BIH,1965-6-5,659,AAMi
660,M,05,BhqhVB,65.46,TZA,2015-3-26,660,AAMj
661,M,11,FpDxsWDo,3.33,CHE,2022-7-28,661,AAMk
662,F,21,S,460.11,PAN,1989-4-22,662,AAMl
663,M,17,xjzIQqS,176319.3,SGS,1951-10-10,663,AAMm
664,M,23,T,9933.3,FJI,2001-12-23,664,AAMn
665,M,07,tpfhDLK,12110.5,VEN,1981-11-11,665,AAMo
666,F,02,GZwn,3138.80,AZE,1989-9-19,666,AAMp
667,M,15,MAJqstCF,852534.89,CYM,1945-8-22,667,AAMq
668,M,07,FXD,35.54,JEY,2020-11-2,668,AAMr
669,F,18,F,77779.65,MLI,2003-2-13,669,AAMs
670,F,06,i,382.2,GRD,2019-5-20,670,AAMt
671,F,13,LPa,42.6,EST,1927-5-2,671,AAMu
672,M,05,WD,7705.4,IRQ,1968-11-15,672,AAMv
673,F,23,WJN,57.32,SLE,1973-9-16,673,AAMw
674,F,03,RJB,905.3,BOL,2000-1-10,674,AAMx
675,M,02,JqRRp,519769.13,TZA,2019-12-1,675,AAMy
676,F,21,KWN,731108.59,CHN,1970-8-19,676,AAMz
677,F,04,D,4.99,TKL,1992-8-17,677,AANA
678,F,03,Lavhb,46217.7,NOR,1993-1-7,678,AANB
679,M,13,BeTNQE,18866188.8,RWA,1998-8-25,679,AANC
680,F,17,A,2065.3,TUN,1955-4-16,680,AAND
681,F,04,XFSTbWG,153777.6,PRI,1962-5-16,681,AANE
682,M,06,UiH,8762.9,KNA,1978-1-20,682,AANF
683,F,04,RN,7011.36,CAF,1986-11-12,683,AANG
684,F,23,QkN,437.6,MLI,1935-4-21,684,AANH
685,M,05,wjzRp,27607.1,MDG,1958-10-22,685,AANI
686,M,19,wAQMNgj,9116555.4,MEX,1941-3-5,686,AANJ
687,M,21,ymOtpLd,4162.32,LSO,1962-2-18,687,AANK
688,M,13,kYVkhG,35159458.9,DMA,2021-11-5,688,AANL
689,F,09,uPIMGMM,2331545.2,TTO,2003-6-26,689,AANM
690,M,18,JOuziKzF,222098.15,TKM,1951-1-25,690,AANN
691,F,17,z,2282.39,KOR,1989-12-19,691,AANO
692,M,09,K,104.3,NZL,1935-9-2,692,AANP
693,F,03,gO,103591.65,PRT,1961-3-26,693,AANQ
694,F,09,BbZ,66711.44,PRY,1992-3-16,694,AANR
695,M,05,FbQEbHU,74104446.7,GIB,1997-5-20,695,AANS
696,M,23,mC,6.6,GEO,2007-9-7,696,AANT
697,M,02,RSz,41.29,ARE,1993-1-11,697,AANU
698,F,03,EzNfzEZk,61.49,OMN,1961-4-10,698,AANV
699,M,17,xULr,33.1,CUB,1945-4-10,699,AANW
700,M,16,bylKR,2.33,SWZ,1953-2-16,700,AANX
701,M,08,HcZD,961.33,AUT,2013-10-11,701,AANY
702,F,17,f,497783.87,TLS,1982-6-21,702,AANZ
703,F,13,c,90607194.58,JPN,1951-11-19,703,AANa
704,F,18,EFLm,9755686.2,GUF,1981-3-11,704,AANb
705,F,09,feSnHl,938.3,NZL,1990-9-11,705,AANc
706,M,03,rKQ,68782214.4,NPL,2003-10-16,706,AANd
707,F,11,aiGIcCYu,5235046.8,KAZ,1981-2-5,707,AANe
708,M,06,KmaLmIM,2584000.2,UKR,2013-8-19,708,AANf
709,M,11,HbatmD,8135549.60,RUS,1967-9-20,709,AANg
710,M,23,yIuR,65538.6,GHA,1997-10-15,710,AANh
711,M,21,B,7.81,BRN,1964-6-11,711,AANi
712,M,18,CZqQFL,59660199.9,PLW,1940-3-8,712,AANj
713,F,13,BAOa,42.6,CAF,2020-10-5,713,AANk
714,M,11,DM,245.29,MDV,1953-11-25,714,AANl
715,F,08,DuGh,2206.2,ETH,1932-9-17,715,AANm
716,M,11,N,1.7,SPM,2022-3-19,716,AANn
717,F,01,fKRPVfB,8.5,SWE,1964-3-18,717,AANo
718,M,23,d,88869.57,IMN,1935-7-20,718,AANp
719,M,17,yg,1636.8,SLE,1949-8-9,719,AANq
720,M,17,bADAysp,72523622.30,WSM,2014-4-14,720,AANr
721,M,06,SIIViB,8580198.24,TCA,1954-11-24,721,AANs
722,M,09,QRD,8853.61,URY,1996-7-19,722,AANt
723,M,07,gvKyB,82.4,PAK,2003-2-25,723,AANu
724,M,18,grzSQVm,6.55,KAZ,1973-12-22,724,AANv
725,M,19,mZyDuq,46.5,GUF,1960-8-24,725,AANw
726,F,06,GaVM,982.6,OMN,1944-6-1,726,AANx
727,F,04,jmS,51.6,MOZ,1988-4-26,727,AANy
728,F,08,bdTB,479.9,PAK,2004-4-24,728,AANz
729,F,07,XGDQOqT,5.4,URY,1984-1-1,729,AAOA
730,M,16,lggzNIhP,9691.3,WSM,1926-4-15,730,AAOB
731,F,08,j,90413.5,GBR,1951-8-4,731,AAOC
732,F,03,cyjyTTLW,84317.8,LBR,1930-9-15,732,AAOD
733,M,20,FEO,268.5,BHR,1995-1-20,733,AAOE
734,M,10,NzhLfGT,3690.43,BGR,1927-12-8,734,AAOF
735,M,21,CxSRpUy,868960.9,MNE,1950-12-20,735,AAOG
736,M,15,iIYo,85613.9,BHS,1991-1-18,736,AAOH
737,M,15,ogI,94588.5,SJM,2018-2-6,737,AAOI
738,F,08,aSum,71516.8,AND,1977-11-11,738,AAOJ
739,F,03,UKwW,140489.2,PAN,1930-12-11,739,AAOK
740,M,22,GMuMnya,51105.2,UGA,1971-3-14,740,AAOL
741,F,01,lWlDNoY,3984879.6,SLV,1979-11-22,741,AAOM
742,F,23,rleH,5.8,DZA,1989-6-16,742,AAON
743,M,03,l,26137666.5,MCO,1968-10-23,743,AAOO
744,F,10,X,84634594.11,HTI,1928-6-3,744,AAOP
745,F,01,JQvQ,99.4,ZWE,1966-2-3,745,AAOQ
746,M,22,iojzqGNX,139867.93,NCL,1963-12-17,746,AAOR
747,F,05,Gk,289425.1,NIU,1974-6-27,747,AAOS
748,F,05,zCAi,146.34,ATG,1941-9-6,748,AAOT
749,F,19,QkSviTI,51.6,PAK,2003-12-4,749,AAOU
750,M,09,edAdO,11260.3,CZE,1961-5-15,750,AAOV
751,F,08,bdYocO,5499076.23,CHL,1986-7-4,751,AAOW
752,F,12,Yu,23.60,TKM,1925-2-24,752,AAOX
753,F,11,XlbgV,28.9,MTQ,1942-10-24,753,AAOY
754,M,02,nbbZbMIb,5068015.7,KGZ,1939-2-22,754,AAOZ
755,F,13,MMd,49.68,KEN,1994-12-21,755,AAOa
756,F,06,hV,4073116.6,NZL,2009-8-14,756,AAOb
757,M,20,Vi,5909184.88,PRY,1967-12-4,757,AAOc
758,F,01,hzIiR,83023531.3,SRB,1943-8-11,758,AAOd
759,M,02,GfpVVnv,2.23,IRL,2000-12-18,759,AAOe
760,F,21,Pw,2047252.31,HMD,1987-6-28,760,AAOf
761,F,09,mfGwWs,275615.4,ECU,1977-1-13,761,AAOg
762,M,04,bPDDpxW,33.38,CHL,1974-3-5,762,AAOh
763,F,13,uypbH,67.2,TZA,1965-9-24,763,AAOi
764,M,02,qzMLp,988.90,SWE,1984-6-13,764,AAOj
765,F,10,O,849.4,JAM,2017-2-14,765,AAOk
766,M,13,GiVo,1440.6,SEN,1992-10-1,766,AAOl
767,F,08,HnJpX,3438883.3,HRV,1987-10-16,767,AAOm
768,M,08,iEV,247.5,DMA,1994-7-5,768,AAOn
769,F,18,Th,2495.65,SSD,1947-8-26,769,AAOo
770,M,18,vYn,3567.64,MRT,1929-6-24,770,AAOp
771,F,05,SRu,99946345.48,GUY,1975-2-10,771,AAOq
772,F,04,r,60605618.35,SGS,1958-10-11,772,AAOr
773,M,12,IuyLybl,9957.16,WLF,1990-5-12,773,AAOs
774,F,07,TEYbz,2977341.85,COL,1981-5-2,774,AAOt
775,M,12,Rj,270.1,MAF,2007-3-2,775,AAOu
776,F,05,EMPkua,87752051.55,TKM,2008-8-3,776,AAOv
777,M,13,EEXYBW,4913.2,YEM,2023-8-12,777,AAOw
778,M,02,AJmdWq,8511224.90,GMB,1944-5-8,778,AAOx
779,F,05,NZDf,60868.94,ZMB,1974-10-10,779,AAOy
780,F,20,fYWsdX,4443.5,TLS,1960-12-25,780,AAOz
781,M,18,DzM,2.38,SJM,2019-9-10,781,AAPA
782,M,13,S,239246.4,PLW,1971-2-15,782,AAPB
783,M,12,BrSI,75759918.8,CYM,1991-6-8,783,AAPC
784,M,04,CmTkzTg,43820.7,PER,2009-8-10,784,AAPD
785,M,23,GrmOirp,33167.50,IDN,1978-7-8,785,AAPE
786,M,03,bJYTIaat,4916.9,DNK,1950-4-10,786,AAPF
787,M,03,NqZGIP,593.14,AUT,1969-7-6,787,AAPG
788,M,15,wPn,42.82,CZE,2019-4-8,788,AAPH
789,F,16,lmGa,524003.7,MAF,1957-9-26,789,AAPI
790,M,17,W,14268816.6,LUX,1927-5-26,790,AAPJ
791,F,12,XRYHZGUN,7555.2,NFK,1928-12-15,791,AAPK
792,F,05,Ua,4.9,CUW,2022-8-9,792,AAPL
793,M,11,H,19491013.72,ROU,1953-10-14,793,AAPM
794,F,12,z,100.62,FRO,1975-6-24,794,AAPN
795,F,21,l,8494.8,ECU,1960-11-16,795,AAPO
796,M,13,GdY,97.2,RWA,1949-4-4,796,AAPP
797,M,02,Fo,13259793.57,MDA,1941-6-21,797,AAPQ
798,M,10,bLiq,458731.87,HRV,1956-7-20,798,AAPR
799,F,04,QZ,46.3,QAT,1964-5-17,799,AAPS
800,M,21,wWfgXKn,1234.71,SOM,2016-10-14,800,AAPT
801,M,14,jovgPBbx,43.3,MAC,2002-3-28,801,AAPU
802,M,03,EVDKkcTC,155498.55,HUN,1940-2-19,802,AAPV
803,M,15,MFsf,5528.14,BIH,2019-7-7,803,AAPW
804,F,08,aXdVTIF,4.3,USA,1974-8-5,804,AAPX
805,F,20,Qbf,6916.91,NER,1988-6-22,805,AAPY
806,M,09,FmbTPntc,65314.56,BEN,1978-3-4,806,AAPZ
807,F,06,NtZHxu,69284.6,GRL,2007-2-18,807,AAPa
808,M,08,GO,61.72,SMR,1971-7-4,808,AAPb
809,F,03,ZLBI,9956080.3,LTU,1966-5-15,809,AAPc
810,M,11,EaAparfS,18.26,AZE,1933-2-20,810,AAPd
811,M,05,Wl,66025.4,VNM,2005-3-26,811,AAPe
812,M,11,pJ,16491.5,CMR,1962-12-19,812,AAPf
813,F,22,KhBViR,7295.46,BGR,1932-3-8,813,AAPg
814,M,09,ywqIhwyE,3579.76,GBR,1960-2-6,814,AAPh
815,M,15,rmw,8377267.12,FJI,1954-8-28,815,AAPi
816,M,21,E,9.5,GUM,1925-1-19,816,AAPj
817,F,18,muvWsI,6662.40,JAM,2009-4-5,817,AAPk
818,M,08,jjMl,99253236.4,GEO,1954-4-28,818,AAPl
